"","time","ele","dist_km","dist_total","speed"
"1584",2021-03-27 11:32:35,38.1,0.00950842928033033,7.7644662158919,3.42303454091892
"1585",2021-03-27 11:32:36,38.2,0.0047228007185838,7.76918901661048,1.70020825869017
"1586",2021-03-27 11:32:37,38.2,0.00466846457030945,7.77385748118079,1.6806472453114
"1587",2021-03-27 11:32:38,38.3,0.00446253881961186,7.77832002000041,0.803256987530134
"1588",2021-03-27 11:32:40,38.3,0.00830386388002833,7.78662388388043,2.9893909968102
"1589",2021-03-27 11:32:41,38.4,0.0037533456997714,7.79037722958021,0.675602225958852
"1590",2021-03-27 11:32:43,38.4,0.00927533393333518,7.79965256351354,3.33912021600066
"1591",2021-03-27 11:32:44,38.5,0.00552674726563223,7.80517931077917,0.994814507813801
"1592",2021-03-27 11:32:46,38.6,0.00854382928539721,7.81372314006457,3.075778542743
"1593",2021-03-27 11:32:47,38.7,0.00430201369947583,7.81802515376405,0.77436246590565
"1594",2021-03-27 11:32:49,38.7,0.00632770866156489,7.82435286242561,1.13898755908168
"1595",2021-03-27 11:32:51,38.7,0.00714962884481086,7.83150249127042,1.28693319206596
"1596",2021-03-27 11:32:53,38.7,0.00659700499568279,7.83809949626611,1.1874608992229
"1597",2021-03-27 11:32:55,38.7,0.00756990994710729,7.84566940621321,1.36258379047931
"1598",2021-03-27 11:32:57,38.6,0.00802234993673562,7.85369175614995,2.88804597722482
"1599",2021-03-27 11:32:58,38.6,0.00320765532361849,7.85689941147357,0.577377958251329
"1600",2021-03-27 11:33:00,38.6,0.00461373649715629,7.86151314797072,1.66094513897626
"1601",2021-03-27 11:33:01,38.5,0.00265201356916324,7.86416516153989,0.477362442449384
"1602",2021-03-27 11:33:03,38.5,0.00677095220990247,7.87093611374979,1.21877139778244
"1603",2021-03-27 11:33:05,38.5,0.00387725246664245,7.87481336621643,1.39581088799128
"1604",2021-03-27 11:33:06,38.4,0.00265201199558878,7.87746537821202,0.477362159205981
"1605",2021-03-27 11:33:08,38.4,0.00663290844328482,7.8840982866553,2.38784703958253
"1606",2021-03-27 11:33:09,38.4,0.00284726741761386,7.88694555407292,0.512508135170494
"1607",2021-03-27 11:33:11,38.3,0.00546534718272482,7.89241090125564,1.96752498578094
"1608",2021-03-27 11:33:12,38.3,0.00351128776692711,7.89592218902257,1.26406359609376
"1609",2021-03-27 11:33:13,38.3,0.00462205979403563,7.90054424881661,1.66394152585283
"1610",2021-03-27 11:33:14,38.3,0.00458756083456937,7.90513180965118,1.65152190044497
"1611",2021-03-27 11:33:15,38.2,0.0062033502558567,7.91133515990703,1.11660304605421
"1612",2021-03-27 11:33:17,38.2,0.00772002805550891,7.91905518796254,2.77921009998321
"1613",2021-03-27 11:33:18,38.2,0.00445940921108182,7.92351459717362,1.60538731598946
"1614",2021-03-27 11:33:19,38.1,0.00453402447415369,7.92804862164778,0.816124405347664
"1615",2021-03-27 11:33:21,38.1,0.00839305828900157,7.93644167993678,3.02150098404057
"1616",2021-03-27 11:33:22,38,0.00410880544157223,7.94055048537835,0.739584979483002
"1617",2021-03-27 11:33:24,38,0.00683041782294073,7.94738090320129,2.45895041625866
"1618",2021-03-27 11:33:25,37.9,0.00438357511727006,7.95176447831856,0.789043521108611
"1619",2021-03-27 11:33:27,37.9,0.0095378096884432,7.961302288007,1.71680574391978
"1620",2021-03-27 11:33:29,37.8,0.00773473833019352,7.9690370263372,1.39225289943483
"1621",2021-03-27 11:33:31,37.7,0.00733768779440496,7.9763747141316,2.64156760598579
"1622",2021-03-27 11:33:32,37.6,0.0041764388006327,7.98055115293224,1.50351796822777
"1623",2021-03-27 11:33:33,37.5,0.0050814511368789,7.98563260406911,0.914661204638202
"1624",2021-03-27 11:33:35,37.4,0.00909963619784723,7.99473224026696,1.6379345156125
"1625",2021-03-27 11:33:37,37.3,0.00912570457247878,8.00385794483944,1.64262682304618
"1626",2021-03-27 11:33:39,37.1,0.00834382431533463,8.01220176915477,1.50188837676023
"1627",2021-03-27 11:33:41,37,0.0111307795396258,8.0233325486944,2.00354031713265
"1628",2021-03-27 11:33:43,36.9,0.0120103236052494,8.03534287229965,4.32371649788978
"1629",2021-03-27 11:33:44,36.8,0.00568523010988723,8.04102810240954,1.0233414197797
"1630",2021-03-27 11:33:46,36.7,0.00980042296849057,8.05082852537803,3.52815226865661
"1631",2021-03-27 11:33:47,36.6,0.00414052549510983,8.05496905087314,0.74529458911977
"1632",2021-03-27 11:33:49,36.6,0.00797054737933906,8.06293959825248,2.86939705656206
"1633",2021-03-27 11:33:50,36.6,0.00573074792210333,8.06867034617458,1.0315346259786
"1634",2021-03-27 11:33:52,36.5,0.00738904674730421,8.07605939292188,2.66005682902952
"1635",2021-03-27 11:33:53,36.5,0.0039777019553687,8.08003709487725,0.715986351966366
"1636",2021-03-27 11:33:55,36.5,0.00575165565057699,8.08578875052783,1.03529801710386
"1637",2021-03-27 11:33:57,36.4,0.00823811237041096,8.09402686289824,2.96572045334795
"1638",2021-03-27 11:33:58,36.4,0.00529805933773335,8.09932492223597,0.953650680792002
"1639",2021-03-27 11:34:00,36.3,0.0110939474722393,8.11041886970821,3.99382109000616
"1640",2021-03-27 11:34:01,36.3,0.00647948653954352,8.11689835624776,2.33261515423567
"1641",2021-03-27 11:34:02,36.2,0.00599762268222724,8.12289597892998,2.15914416560181
"1642",2021-03-27 11:34:03,36.1,0.00551525315322935,8.12841123208321,1.98549113516256
"1643",2021-03-27 11:34:04,36.1,0.00449109189545026,8.13290232397866,0.808396541181047
"1644",2021-03-27 11:34:06,36.1,0.00857973210767323,8.14148205608634,3.08870355876236
"1645",2021-03-27 11:34:07,36,0.0044487241283215,8.14593078021466,0.800770343097869
"1646",2021-03-27 11:34:09,36,0.00917890553372781,8.15510968574839,1.65220299607101
"1647",2021-03-27 11:34:11,35.9,0.00882184728271019,8.1639315330311,1.58793251088784
"1648",2021-03-27 11:34:13,35.9,0.00928071334514456,8.17321224637624,3.34105680425204
"1649",2021-03-27 11:34:14,35.9,0.0045597577769536,8.17777200415319,0.820756399851647
"1650",2021-03-27 11:34:16,35.9,0.00957251598108332,8.18734452013428,1.723052876595
"1651",2021-03-27 11:34:18,35.9,0.00781690095465251,8.19516142108893,2.8140843436749
"1652",2021-03-27 11:34:19,35.9,0.00401161991641471,8.19917304100535,1.44418316990929
"1653",2021-03-27 11:34:20,35.9,0.00424822867938367,8.20342126968473,0.76468116228906
"1654",2021-03-27 11:34:22,35.9,0.00888351980333472,8.21230478948807,3.1980671292005
"1655",2021-03-27 11:34:23,35.9,0.00491190258448358,8.21721669207255,0.884142465207045
"1656",2021-03-27 11:34:25,35.4,0.00316204863755585,8.2203787407101,0.569168754760052
"1657",2021-03-27 11:34:27,35.3,0.00496111739196081,8.22533985810207,0.893001130552945
"1658",2021-03-27 11:34:29,35.2,0.012134884637591,8.23747474273966,2.18427923476638
"1659",2021-03-27 11:34:31,34.9,0.0127766500747365,8.25025139281439,2.29979701345257
"1660",2021-03-27 11:34:33,34.6,0.00870802176929238,8.25895941458369,1.56744391847263
"1661",2021-03-27 11:34:35,34.8,0.00969498591616465,8.26865440049985,3.49019492981928
"1662",2021-03-27 11:34:36,34.9,0.00515052831245011,8.2738049288123,0.927095096241019
"1663",2021-03-27 11:34:38,35,0.0126882752757817,8.28649320408808,4.56777909928141
"1664",2021-03-27 11:34:39,35.2,0.00781744223522672,8.29431064632331,1.40713960234081
"1665",2021-03-27 11:34:41,35.3,0.0146852802587512,8.30899592658206,5.28670089315045
"1666",2021-03-27 11:34:42,35.5,0.00614409725682989,8.31514002383889,2.21187501245876
"1667",2021-03-27 11:34:43,35.5,0.00485521357865178,8.31999523741754,0.87393844415732
"1668",2021-03-27 11:34:45,35.6,0.00598678059092759,8.32598201800847,2.15524101273393
"1669",2021-03-27 11:34:46,35.6,0.023744517735123,8.34972653574359,8.54802638464426
"1670",2021-03-27 11:34:47,36,0.00392318873484318,8.35364972447844,0.706173972271772
"1671",2021-03-27 11:34:49,36.1,0.0108043282933759,8.36445405277181,1.94477909280765
"1672",2021-03-27 11:34:51,36.6,0.0106919111451543,8.37514596391697,1.92454400612778
"1673",2021-03-27 11:34:53,36.8,0.0123924531273578,8.38753841704432,4.4612831258488
"1674",2021-03-27 11:34:54,37.2,0.00579061997461625,8.39332903701894,1.04231159543093
"1675",2021-03-27 11:34:56,37.3,0.00815871395756844,8.40148775097651,2.93713702472464
"1676",2021-03-27 11:34:57,37.6,0.00438888759051074,8.40587663856702,0.789999766291933
